nitrogen_treatment,Microbial_Group,unique_ASVs_in_group,total_read_count,deseq2_log2FoldChange_HNvsLN,deseq2_lfc_SE,deseq2_lfc_padj,Heritability,Selection_coeff,Selection_coeff_sd,corr_CC_Aug12_r,corr_CC_Aug12_p,corr_ExG_Aug12_r,corr_ExG_Aug12_p,corr_B_r,corr_B_p,corr_Ca_r,corr_Ca_p,corr_CHL_r,corr_CHL_p,corr_Cu_r,corr_Cu_p,corr_DW_r,corr_DW_p,corr_Fe_r,corr_Fe_p,corr_FW_r,corr_FW_p,corr_K_r,corr_K_p,corr_LA_r,corr_LA_p,corr_Mg_r,corr_Mg_p,corr_Mn_r,corr_Mn_p,corr_N_r,corr_N_p,corr_P_r,corr_P_p,corr_S_r,corr_S_p,corr_Zn_r,corr_Zn_p
HN,Herbaspirillum huttiense,17,66123,-0.05770876334905321,0.09835958198115809,0.5806219123288286,0.638116,-1.876899,0.293354,0.09796656296474236,0.20922620046589355,0.08311993274709781,0.2870222507966558,-0.04732930228911077,0.5223393509855607,-0.07551179930351617,0.29409333648843866,-0.06577955668477117,0.3547395602359116,-0.05833988336482132,0.41908035795376386,0.1780076712155177,0.013503720895054094,-0.08749923410502386,0.21793630668707578,0.16830069923680038,0.0206161983734901,0.04145765707059855,0.5589853363224027,0.18714934139425451,0.0078071464979361585,-0.05225502072497168,0.46469518118762254,-0.12038090490871607,0.11048299610363166,-0.12441124508662475,0.07921857629378364,-0.05546280955984049,0.4353633204686318,-0.05107887457378767,0.4736920277646256,-0.021869676924399808,0.7688683527900307
HN,Ilumatobacter,8,37476,-0.5730565363578194,0.07515446301901978,4.5174048948674616e-14,0.29797,0.374219,0.799143,0.2185834754156842,0.004665490929146632,0.16373742175761022,0.035038278171622694,-0.14957898618667842,0.042138301300595246,-0.048729382092789916,0.4987258325327826,0.03560000692495075,0.6167490328704307,0.02099981143293901,0.7713302223632597,0.2822475939575983,7.298292321789065e-5,0.08543898963881191,0.2290084279910363,0.27505533607236804,1.279099271848147e-4,0.16593093414221843,0.018565204077270518,0.2948261353486956,2.1507779037089272e-5,-0.0646764996566736,0.3653249858861942,-0.09669832608162537,0.20041321239331872,-0.030202814985199274,0.6711633629358031,-0.055745304856866344,0.4330247986309339,-0.14115708144782088,0.04673541515920678,-0.21436984143604756,0.0035680206717394122
HN,Kitasatospora setae,27,151776,0.8962705071019582,0.07346585028320726,1.2295783910294708e-33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,Knoellia-Lapillicoccus,16,108651,0.13062581410927457,0.07599806299619159,0.0957681457792783,0.22618,0.109418,0.730267,0.17377833695288536,0.025147879946668804,0.055442816272538116,0.47802730416620176,0.005566663625849041,0.9400538272515631,0.050585621004468354,0.48249333992462473,-0.16893899468884327,0.01678438669015758,-0.04359859377395562,0.5460957356327061,-0.01823792551970618,0.8017501059280522,-0.08749136949374581,0.2179778332922874,-0.02506645080921343,0.7320691346812549,0.142883246605939,0.04302369987683948,0.01206149904704629,0.8650565783801714,0.002309667060934682,0.9742374629478614,-0.059854403506470095,0.4287229342289465,-0.08746513622287301,0.21811639063802868,-0.0031027762048934818,0.9652193098525323,-0.14528845388824574,0.040607896506854854,0.047831470844622595,0.5202327929805857
HN,Kribbella karoonensis,28,468814,1.5893916892589368,0.04546225377014013,6.682038490296159e-266,0.757401,0.287131,0.756245,0.03550159357578392,0.6497619526860101,-0.12202513436734676,0.117310584407821,0.26433238164199824,2.770919962320708e-4,-0.021172183482924708,0.7689217687454576,-0.04479351341925524,0.5288113631860261,0.025699270904128844,0.7220690327991988,-0.27846781789904507,9.19110306636201e-5,-0.1463657765002514,0.03863051164243855,-0.28349991847382083,7.716612688431589e-5,-0.1404547884265479,0.04672985682970939,-0.2932675811076984,2.388028526471935e-5,0.03382975708097718,0.6361073361494773,-0.001352538716729079,0.985745057587472,0.08331168028418373,0.24085188337299832,0.1764696886083621,0.012431106449404076,0.19058294865324982,0.007010909424432745,0.1215313205409547,0.10124232704687736
HN,Labrys miyagiensis,31,827370,1.5883857540981232,0.06729599626899752,8.98070833989108e-122,0.632635,0.492386,0.807557,-0.16993260755522394,0.028609240162712987,-0.19994576635233702,0.009800504829779573,0.1374065706962868,0.062164489953361025,0.042845856858630973,0.5520197164894249,-0.050552478299806,0.47715020102445815,0.052129454517970596,0.47036947480015223,-0.2111019373207479,0.0032905046017372365,-0.035070082654104134,0.6220063496354826,-0.19534620720641363,0.00706526205173427,-0.10401610517286895,0.1417041331364947,-0.2224558963573446,0.0015032570314246932,0.032012555651112204,0.6543558036185881,0.23412579728506422,0.001709878154542192,0.0471549191674953,0.5072919612433564,0.0463084088719258,0.5149533408704008,0.19753282541416756,0.0051643707458473055,0.23429432731173247,0.001411397919608289
HN,Luteibacter yeojuensis,6,26101,0.7238646146909526,0.09001151139217797,1.7009175910768023e-15,0.241828,-0.734737,0.772414,0.13059536773306568,0.09352693481626202,0.031517704458758025,0.6868680870243187,0.1686567309775083,0.02173909198361567,0.09946420000054536,0.166528412416589,0.04700070529900611,0.5086832411224952,0.1332671440340572,0.06395800156805649,-0.10822783966045313,0.13511060030478564,0.05548544663998796,0.43517566255662765,-0.09198821287305012,0.20806274053474968,-0.015323060063441904,0.8290659637523057,-0.07403591812453389,0.2962410990920337,0.10014170520177622,0.1603998905892786,0.03646467976195336,0.6299096192364584,0.13573046489771098,0.055318677551804994,0.06824516833621237,0.33695309545915264,0.12382404330845123,0.08142778632993043,0.09188482025584843,0.21605129938149684
HN,Luteolibacter pohnpeiensis,28,158835,0.44600665214505353,0.09640682035194457,5.170279238485248e-6,0.368919,0.186025,0.879388,-0.15824112589793074,0.04172663452057488,0.06529903476904633,0.4032367774546175,-0.18400785928629482,0.012167101319934702,0.015265133087422054,0.8322569606982069,0.12206750552511471,0.08508403551323418,-0.04334926518144612,0.5483958344984543,0.19095297264982772,0.007975571511745739,0.19120337356233014,0.0066849675274573495,0.17160290169927825,0.018223739288343643,0.01961755353257178,0.7822264078688212,0.18057731738988989,0.01030919966224305,-0.10076430290603007,0.15780288612419507,-0.11336154918468806,0.1330096708145789,0.014036281567647054,0.8436174365786993,-0.05911477705182432,0.40569319703650375,-0.0013211368918953845,0.9852243965520642,-0.13925519127293953,0.06009826368422857
HN,Marmoricola,59,296404,-0.003267281634269786,0.04019047409640133,0.935207408770929,0.69524300000000006,0.349214,0.784118,0.3369779065623735,9.021336807176135e-6,0.2191997787980062,0.004547651645546832,-0.15257179779560182,0.03814535078066702,0.012640923216319691,0.860770842369748,0.08951677100324935,0.2074690423954495,0.06626337615350761,0.3586257059565553,0.32134281190404695,5.501361187281987e-6,0.08093536610122873,0.25458029171307917,0.2978977305018515,3.1386727052682525e-5,0.1451392613105862,0.03980479195362592,0.3196654748941657,3.732889665041048e-6,-0.08045375778797725,0.25985056877765966,-0.14199774390299827,0.05938438673841348,-0.0693933020526357,0.3288683633160522,-0.10398151050675748,0.14284501754817985,-0.07185546385958994,0.31318338792340444,-0.24101126622868588,0.001014108488847026
HN,Massilia niabensis,30,453114,1.1709678137725008,0.08046823763667897,3.041884090410174e-47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,Massilia putida,31,2246479,1.8673072964233053,0.047805916028296515,0,0.677735,-0.530114,0.596627,0.029701176050446566,0.7040455494999237,-0.16903467254695065,0.029473578340572185,0.0767250825306739,0.29925528859459816,-0.0820472520621583,0.25416759077378226,-0.05074372709115429,0.4754829374517838,0.15225905455116612,0.034057444914975185,-0.1432553700632292,0.04744805711000992,-0.11376783012452073,0.10870357290169069,-0.11294183081107241,0.1217793408973518,-0.032316841186797736,0.6487986325375075,-0.14577039182146204,0.038941466453502764,-0.051083466087059014,0.4747797705209016,0.03124919249876857,0.6796808279101237,0.07052407300264008,0.3210289202184803,0.11001678638066602,0.12094210145558001,0.0826920693035451,0.24557831932116034,0.0461697499959368,0.5348469071991238
HN,Massilia varians,29,474822,1.110201500508059,0.06661173082582855,1.7150312379697148e-61,0.554652,0.110302,0.869333,0.06119204787854633,0.43352069057990217,-0.06811879980907729,0.3831914753021066,0.10020448904886953,0.17474661222253718,-0.0848920979409996,0.238014790374415,-0.06157057288837658,0.3864333316950024,0.13079681588947994,0.06908968190032781,0.006605229074631914,0.9275497437796046,-0.06436594332357334,0.36519756113981994,-0.023073057889246767,0.7526555446977381,-0.0176731847917936,0.8033473223558767,0.0037158346207905226,0.9582476876496173,-0.07996527954101229,0.2627643700653591,-0.1568006631530711,0.03713953611295808,-0.004653118063169046,0.9478611683244711,0.07089488931540244,0.318484714175065,0.0410587358101248,0.5647511486925736,-0.06367650491294995,0.3917949069960013
HN,Massilia violaceinigra,5,36281,0.3953869049291072,0.0993063156700921,9.090952703498403e-5,0.100502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,Mesorhizobium huakuii,30,272860,0.14140676489232967,0.038924391473536525,3.563134377793019e-4,0.646117,0.003889,0.780976,0.2364198946009557,0.002164833888351258,0.199484742542226,0.00997451205190327,-0.0678386967337694,0.35887568327977704,0.0780961840648056,0.2778327558641791,0.06045684204572651,0.3950983114987233,0.09611892465919783,0.18245999113425482,0.12944967959003978,0.07352924137436963,0.08970838885470227,0.2064940543429761,0.13956865540014615,0.05544045261691266,0.1363433696604063,0.053610882426736006,0.16585273639055118,0.0186214715945297,0.05519580348242377,0.4399099605049682,-0.12753565663049873,0.09071373725104034,-0.05086226485105172,0.4744511463271386,0.003921549840042142,0.9560494904736023,0.00233584642636587,0.9738790287258117,-0.0972052521183502,0.19051397671317527
HN,Methylobacterium brachiatum,7,32433,0.4966566801982241,0.07526231070586556,7.055363377304175e-11,0.074004,0.049755,0.69943,-0.005842972136996712,0.940442893994342,-0.0973651096321474,0.21204941493580046,0.14748752279671198,0.045132196471301345,0.09163454099100386,0.20264141481966225,-0.026653613555809464,0.7079260481004126,0.053777636669043165,0.45643235945505833,-0.09064478140896949,0.21115897328577946,-0.006711992576274772,0.924848611663492,-0.11689371661030032,0.1091869321230512,-0.10185522691288938,0.15021132159401468,-0.10488312542102772,0.13839592543338167,0.048890839048144015,0.49396982064612893,0.07648979508190976,0.31158408966620854,-0.003067216631314855,0.9656176699087352,0.07049350774777031,0.321239217545447,0.10277998739708863,0.14857453447228383,0.11224079990833623,0.1303443172943794
HN,Microbacterium testaceum,42,760070,1.6465134651509508,0.06341621606576626,4.787657110211418e-147,0.441603,0.255279,0.72894,-0.07798324456143235,0.31795292290767574,0.0131113657924736,0.8668516646236063,-0.13517663384717232,0.06656960751249133,0.020213040484121998,0.7791141064168351,0.0017137422764613244,0.9807855413303914,-0.0161886725943753,0.82272646980267,0.07442608192943176,0.3049069153095792,-0.0089817077244340009,0.8995523161180491,0.07089313222910683,0.3323585530175096,-0.0019789553927209024,0.9777566000733622,0.0964204413992418,0.17331002551464972,0.11967408115443412,0.09308537277330912,-0.03076542898681141,0.6843725835012734,0.013873907543756201,0.8454037245069016,-0.06346592438707988,0.37195446337875815,0.08091685907823638,0.2558954741693343,0.06316618806105437,0.3956087337246491
HN,Mucilaginibacter gossypii,89,1781426,0.2303416411431994,0.03930155287827003,7.589402176685326e-9,0.351052,-0.534951,0.494126,0.2156018121315027,0.005275171738226822,0.14300107945633767,0.06606598831558545,-0.009813438557893142,0.8945289539036342,0.050055599821651225,0.4870990212371652,0.055335971531139456,0.43641564500533514,0.21513067966768365,0.0025918088182892746,0.03901226065567082,0.591098801411911,0.15971972136706059,0.023874521380717176,0.06771894308722644,0.354514167062546,0.14000110990137316,0.047450979966663184,0.06872912641046819,0.3323090822776582,0.010355263104174554,0.8848744907029599,-0.008122804562105188,0.9145486214547369,-0.03218820199693457,0.6509276060661265,0.047771775030446016,0.501746734791414,-0.06343760077649661,0.37338161808467774,-0.052251773414378956,0.4823764267075953
HN,Mucilaginibacter ximonensis,18,113638,2.0788716861841476,0.09013818799715918,2.0348675494642798e-116,0,1.906781,0.35032,0.06980010547543564,0.37153249215912654,-0.06345126941893783,0.4167033739154933,0.027989135564571967,0.7052915131317237,0.05388750476579547,0.4543371708617454,0.06622502163858546,0.3514832576361451,0.09524797182021773,0.18647375629232227,-0.011290168472823797,0.8764866274512699,0.11474921005976776,0.10566775503369744,-0.02958670060641067,0.686109759868549,0.07054042307971589,0.3196944432247531,-0.037255609408245974,0.599529269596661,0.038206132029349985,0.593065360634811,0.11247814009149416,0.13607810934076311,-0.006124132039596616,0.9314137550449716,0.08679794823650107,0.22166144160345727,0.08858283138181612,0.21342968418037936,-0.03914707361681813,0.5987875801607622
HN,Mycobacterium,27,150795,0.7581647153938367,0.08909160878905242,3.5756602060440796e-17,0.578029,-0.172611,0.829579,0.09877454465893883,0.2054761510392513,0.008004384610041267,0.9184775683758717,0.07705662697623203,0.29716573614952835,-0.06163135732295569,0.3920443219552059,-0.07836875017197266,0.27000458674088096,0.00972794159317009,0.892910666832179,-0.06384753984781373,0.3789576508123308,0.10359750943839682,0.14433469859034978,-0.05381878336381854,0.4620284440633834,0.06716073625862796,0.343486249874547,-0.013866007733279052,0.8451049234672241,0.0608183470542222,0.3946805997435099,0.1784487672757713,0.017482894010788202,0.02928510550970758,0.6805986833720574,0.12055583271534275,0.08904859906869389,0.04996920330695939,0.48336558264439655,0.15923570698227335,0.031311010067070995
HN,Neorhizobium,6,19229,0.1526585027311924,0.088970127117231,0.0957681457792783,0.162188,-1.313867,0.244266,-0.05950371474532483,0.44633831994378903,0.02755282873742676,0.7245549246717882,-0.08350271740818682,0.25846085118289547,-0.025048677171251983,0.7281470402264669,0.013602016672079451,0.8483965772198867,-0.05753973667144092,0.425499205759149,0.15760929074388239,0.02901359656677092,-0.013101083997300799,0.8539162720551472,0.12777413012743163,0.07974980624638477,0.08000634633916083,0.2588884297584847,0.17135495343230642,0.015005705042799711,0.04646057992106436,0.5157115207787072,-0.0625872552058495,0.4079076146412711,0.034753533754198665,0.6251559725978366,-0.023172219498133355,0.7446556243443408,0.0038724860125817135,0.9567087350689765,-0.05990553216409395,0.4204978033448047
HN,Niabella yanshanensis,17,142647,1.5532025653803994,0.09278223133502057,5.2617850116171805e-62,0.579262,-0.196091,0.840862,-0.3024578941228711,7.47549937471167e-5,-0.17282339223757287,0.025972010256115077,-0.021475457213631963,0.771700361667653,-0.024947869129242312,0.7291983358022163,-0.019919282590045807,0.779505691596822,-0.1141175956800848,0.11310670774774201,-0.17705344920152466,0.01402020265000601,-0.03444836730159686,0.6281987862656944,-0.17117327068149207,0.018520691492318088,-8.113586935506838e-4,0.9908793768247888,-0.19907684190405936,0.0046082628410151,-0.049719167357322284,0.4866721927436497,0.11257497892824822,0.13573912794852633,0.0482252301285915,0.4976907999801292,0.10787186139007336,0.12840637509332636,0.09960719266034723,0.16158397947558056,0.10335158983508196,0.16384201054866562
HN,Niastella,61,285571,-0.42165699475501384,0.05615132696437163,1.087421195435854e-13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,Nitrospira japonica,14,65507,-0.32201404395604083,0.06652531087592942,1.92370902514266e-6,0.402,-0.088034,0.669919,0.20157041386778105,0.009208479057635102,0.15809282955252582,0.04192099080694966,-0.09580510384572438,0.19454717396295573,-0.05327399283461749,0.4594982027207586,-0.01699384863924708,0.8112295237022464,0.07551048953868193,0.2953591587099798,0.12946712855142395,0.07349010926579427,0.025772538390158053,0.7171619685266919,0.13167128220824792,0.07091153029698787,0.09035993691513829,0.20206345098354933,0.13002780691965485,0.0658000390688975,-0.0612002218946977,0.39171343375104195,-0.10254925366345906,0.17438558165384468,-0.1211046782850712,0.08759243834712861,-0.13713020985043858,0.05282906715207111,-0.11986199625454974,0.09173907892215652,-0.136535192524219,0.06532928002316564
HN,Nocardioides,59,356731,0.3789710485781995,0.03796816884884201,4.9304612362032807e-23,0.506343,0.33144,0.76661,0.23731249724678347,0.002080076894091168,0.07267242364899422,0.3521254287035601,-0.022262058757913632,0.7635809590674002,-0.07263820647162182,0.31290284959368253,0.012793426262038972,0.8573098410722793,0.05264959403271422,0.4659461412095136,0.10210683408465394,0.15875210130796205,0.055015884449376246,0.43907773733624256,0.06555973961867657,0.37010167562537155,0.057038589130442595,0.42123922961458593,0.10045921548761397,0.15590934198753983,-0.09316828770193093,0.1917107674821527,-0.1213634151659263,0.10758376734000004,-0.0705046618576028,0.3211624638692128,0.04345110924119088,0.5412469506337938,-0.03654894192730261,0.6082944345367278,-0.05294928475194646,0.4765414843680409
HN,Oryzihumus terrae,14,68151,-0.22385870010552844,0.07086032709896493,0.0019296066702682842,0.303566,0.200708,0.804309,0.14409423970217358,0.06400085872525263,0.08624120245618055,0.26924462930352294,0.014196276010110951,0.8479057987998145,-0.008846088747297537,0.9023152768030236,-0.048834604595495254,0.492267641549624,-0.028795870166735037,0.6902095094737353,0.06689999880356247,0.3565422982768529,-0.007249226201018036,0.9188532900503407,0.07128138201610199,0.3297108427497194,0.11683155969671283,0.09859489828292953,0.06773362071517103,0.33937625226083123,-0.03566297192402294,0.6179175369872876,-0.09541066493386621,0.20650056838237557,0.04261306449000704,0.5490831295121221,-0.03792553570383269,0.5939103056370301,-0.10285851006850356,0.1482629434564349,-0.09632325825776988,0.1945876474732596
HN,Pajaroellobacter,10,39300,-0.4033685575444197,0.08572957151436403,3.5901997179629143e-6,0.502256,-0.076017,0.800873,0.11304246103959054,0.14703145446159904,-0.028488336464772657,0.7155989214219866,0.021435237187268738,0.7721161935327964,0.020119042504875395,0.7801150383919611,0.07811240313741714,0.27157933770867626,0.15700881907409456,0.02879180963221163,0.006570964345864297,0.9279245620993655,0.11347783692518569,0.10961362845687851,0.02975986585062386,0.6843705438903951,0.022521258966415065,0.7509834693625357,0.014151230524922556,0.8419600055622849,-0.026640660314873894,0.7094759710267071,0.014445832697341584,0.8486528598197068,0.053639698615657254,0.45062805737803946,0.0948151797556257,0.18171438072009868,0.04207578844000465,0.5551408538931152,0.018737230242622246,0.8012282612110602
HN,Pantoea ananatis,23,549266,1.036450115223967,0.09178470528739971,4.676799449571511e-29,0.454175,-0.125157,0.767307,-0.14320657739321943,0.06567367581975254,-0.1760945229125899,0.023241614464015983,0.031431179305206,0.6710425361271435,-0.03539482056557978,0.6232581171599348,0.011963800937977893,0.8664737725967335,0.006624486079328369,0.926957741905397,-0.05847807299127664,0.4204190233947538,-0.07774043859339508,0.27387541262394804,-0.033346354268540504,0.6487337113496242,0.037756612208628006,0.5946264945653257,-0.04994508501033415,0.48135980799381595,-0.011560913283712575,0.8715800021934463,-0.05184805375213308,0.4931121504688043,0.08848355312184886,0.21278339342950497,0.04758524068625483,0.5034202199086797,0.04883564085862876,0.4933562556070138,0.12007051393219521,0.10544367938632938
HN,Paraburkholderia caffeinilytica,19,142915,1.2809529821258996,0.10070596019450934,2.0268707283473525e-36,0,,,0.1454536958811038,0.061506655734350504,0.02685760585650945,0.7312349353208919,0.033734568838813914,0.6484909560511247,0.012985247258445685,0.8570184057282684,-0.05851795889713058,0.41045835289303023,0.09891818231036646,0.16999033452047357,0.08323075294087975,0.2510755756501738,0.0693394844183018,0.3292445164570721,0.11678271143410214,0.1095261259954855,0.05831599842435487,0.4108972545337233,0.09106365480915043,0.19855786950543758,0.06451251277346477,0.3665444935379041,0.04109674797297542,0.5870524696790536,-0.04482772586898494,0.52849632680528,-0.037904878352201826,0.5941114792497353,-0.06374354694547614,0.3710765062718059,-0.12725097176582276,0.08605058818961851
HN,Parafilimonas,19,66412,-1.0400887132209835,0.06951390844310805,7.468357859502877e-50,0.638106,0.217759,0.832479,0.28460885852645906,2.020996581671194e-4,0.26300491803218057,6.183190117246075e-4,-0.11576647410216784,0.11660074953559944,0.014805027084567749,0.8372416339762707,-0.060567560384660594,0.39423172563775,-0.03176474691071595,0.6601663509881874,0.25576922464802,3.4274884158954255e-4,0.024831867944847204,0.7270680707561883,0.2634351232284981,2.497497818310057e-4,0.13184721608559066,0.062076060309035466,0.27687947695582493,6.919587101265777e-5,0.0029932217422888666,0.9666168550071574,-0.1080827789147942,0.15215584114177835,-0.15714133492976076,0.02626919142525923,-0.12973542192359994,0.06710329463507518,-0.23465372785130958,8.497861267843005e-4,-0.15409349260598126,0.03727763360549506
HN,Pedobacter agri,21,102095,0.8424882348462946,0.09838904071768886,2.3267766380474052e-17,0.16225,,,0.06945485782052303,0.373908643708333,0.0432607133934917,0.5799739474281683,0.0674166642246344,0.36188003260890733,-0.014831725272199373,0.836952213232905,-0.08392732489567993,0.23738120281972824,0.06691161178628881,0.35393306213227327,0.02730785714083433,0.7069257997228935,-0.0299256020112687,0.6740081602141389,-0.060420510221082704,0.4088670075038543,-0.07244762423496562,0.3067524402258259,0.04800935861895991,0.49853573043005384,0.11996588581750883,0.09228476551492919,-0.06777173314245966,0.37009952579758787,0.012058344468552038,0.8654285336814371,0.05365638000381837,0.4504870360000266,0.12750504119017073,0.07270451284506024,0.0025403498451058598,0.9727736501439123
HN,Pelomonas saccharophila,12,38196,-0.4921665699396238,0.0874113152993295,2.8679011537610768e-8,0.002291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,Phenylobacterium muchangponense,31,284625,-0.265126455547165,0.03535367122461178,1.159842723423781e-13,0.700719,-0.132623,0.676101,0.30396917757356684,6.851051434869798e-5,0.2208260747191019,0.004249418076392269,-0.14406869319102072,0.05040823341628123,-0.05350160743399344,0.4575796548821248,0.0382257746062142,0.5909898983035217,0.060330790284172,0.4033565029046736,0.19509109427977206,0.00669360435942193,0.07148545266415322,0.3144599338171185,0.20766864425073353,0.00413913609193015,0.1477585222066743,0.03632439986602106,0.22566171511090427,0.0012774271684703146,-0.08807862741209355,0.21722951982649763,-0.07187458632478155,0.34176464989847366,-0.09235382750052536,0.19336961875864164,-0.15418861110021634,0.02926180234751496,-0.16376316937660976,0.020819819367124254,-0.23164159730796863,0.0016041891270684994
HN,Piscinibacter,26,95740,-0.7814405978581723,0.08054208236619968,7.13418415678367e-22,0.438565,0.41971,0.736058,0.28053212771921193,2.5134811591389137e-4,0.15380441860942712,0.04787846266895817,0.046141346163374314,0.5328451561888139,-0.015881663135934313,0.8255881414970567,-0.028412465488332112,0.689616907856483,-0.016873415893341022,0.8153597335665064,0.10207185513306906,0.15889559920103788,-0.021238529327902645,0.7653145708842293,0.07989520203093749,0.27446457730821033,0.07316463425994324,0.30197727478063835,0.09820675324758174,0.1654440450995156,-0.06275971474048365,0.37973627550659084,-0.18931440135329036,0.011613257281710705,-0.016898509906110644,0.8122688922463476,0.007673048100148385,0.9141268113807285,-0.059662561127913856,0.4025431310025035,-0.15790859711593008,0.03276725445400428
HN,Pseudarthrobacter,31,413789,0.30793148042433655,0.0541106357184683,2.0397368358041626e-8,0,,,-0.055995664183632284,0.47364279541476206,-0.06517091065596675,0.4041621325859168,0.17231886393281268,0.01900276084347729,-0.0653722679154644,0.36389056527055996,-0.1386814404259332,0.05017931199529669,-0.06905315496021039,0.3387055138453827,-0.03682096068679713,0.612122159775996,-0.03985946392058801,0.5752152030898015,-0.045586425757843094,0.5333659453916333,0.04585235518639078,0.5180494327687812,-0.03170918109780435,0.6549733611880042,-0.07121683743973055,0.3187492584785567,-0.04984685420581917,0.509972615303984,-0.04825603458530962,0.49741589882647563,0.0671263414006266,0.34495239654794463,-0.010495763657211454,0.8830276048837763,0.13507905282934696,0.068279235830691
HN,Pseudoduganella,29,513659,-0.16255085208756775,0.05082279913721934,0.0016991789670543623,0.606648,0.033227,0.649007,0.09990253180554791,0.20032217947122344,0.12179666138300001,0.11800367226552352,-0.12290939124849852,0.0955654868775777,-0.03221775461537861,0.6547883691194232,0.013118138390495077,0.8537282341696377,0.025950735767327107,0.7194630177677721,0.1297915605599246,0.07276559111120696,0.0028816186865027746,0.9676969873851308,0.12754179086058745,0.08030359106074637,0.017614574167995337,0.8039862890098193,0.15649121818718345,0.026521085366599015,-0.02916733400046059,0.683340500440589,-0.12912575599705925,0.08672850814141606,0.009400848598379792,0.8948912202764477,-0.07253189544069238,0.3074101300523305,-0.08116094612447308,0.25445943705146556,-0.2298355460615349,0.0017488892067701774
HN,Pseudomonas chlororaphis,30,170371,0.41965527967337274,0.11542668045573215,3.5543693725914496e-4,0.194145,-2.065877,0.302216,0.015146042059792367,0.8464267330378832,0.03668225518446829,0.6389234655544208,0.08903921661621318,0.2281063118389548,-0.05424561451114071,0.45133970138928725,-0.12264658840052711,0.08360335846791067,-0.02128802592308981,0.7682802801773296,0.04157663738805947,0.566923344809819,-0.06494481815489403,0.36089211758529316,0.06429971519963808,0.3793900367374372,-0.05973155773992767,0.3996134305277941,0.07735630946401358,0.2750479025552134,-0.009283715766405168,0.8967174276863771,0.0031342376830712348,0.9669746370518975,-0.06441575938994312,0.3648258018436846,0.07632311614789347,0.282744729308118,0.03619188196521412,0.6118044839351537,-0.02142012813766377,0.773489407352147
HN,Pseudomonas citronellolis,15,42371,-0.7440492205261153,0.09020814766533392,3.1340644223810523e-16,0.350922,0.223679,0.910137,-0.30222184839639893,7.577717118732681e-5,-0.11482550415572898,0.14071838647828042,-0.10526280628817697,0.15387134150636708,0.09203160414529687,0.20068365160697904,-0.00512573080924638,0.942574142195139,0.025809614651540407,0.7209251072866837,0.021562348691833554,0.7665732617973618,-0.03994969862638323,0.574349695256707,0.020245906182335852,0.7821509488735134,0.01132974483771266,0.8731723997046523,0.02202895289718064,0.7562536383547925,0.02002177569306687,0.7794962009489049,-0.08904284855752143,0.23856254555291323,-0.001002399007340109,0.9887604045373011,0.04628269116508004,0.5151870302102617,-0.052397986997921996,0.4623314480110058,-0.06931639943451669,0.3511341410549861
HN,Pseudomonas mediterranea,22,121978,0.22881426235762173,0.11057184728734744,0.04376273968649661,0.643362,-1.390046,0.925687,-0.0791615810837826,0.3106730922059416,-0.15274528040792495,0.04945375059677635,-0.07957253700521703,0.2816250129792232,-0.05125429412150315,0.47671648933263244,-0.038040072762694915,0.592795437010238,-0.09547640917119284,0.18541479972504013,0.04089942581441793,0.573261835974177,-0.10032180215015694,0.15752638919565323,0.02923925313049437,0.6896043810256516,-0.014352018110230779,0.8397475821129781,0.014938582505557466,0.8332916447087247,-0.0761833497441217,0.2860809109341198,0.031317506609965476,0.6790192717383707,-0.08919450709257527,0.20911624894895853,0.05870382673452181,0.4089708076596551,0.025787150587763156,0.7176950415843845,-0.0696067197071541,0.3491154872271721
HN,Pseudomonas parafulva,27,633949,0.7359343649260094,0.08506906826598165,1.0937217011485105e-17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HN,Pseudomonas sp 1,29,230522,0.3116526993610633,0.11427384626726989,0.007543196368691655,0.210126,0.284844,0.753813,-0.23870562210199936,0.0019538052038904842,-0.09392649030561623,0.22871453839411202,0.07130993073050258,0.3347579523283132,0.07606905017545453,0.29053473619016146,0.08756895294723736,0.21756842502761317,-0.050749829181035044,0.48221265272688174,-0.028701632312796554,0.6927056776479799,0.030512351381882782,0.6679923770600666,-0.03980736350637008,0.586547525608265,0.00279806328015285,0.9685538913471433,-0.034389790358411595,0.6279161059799234,0.006356051132137446,0.9291834886005674,-0.07546012354893061,0.31816169971195746,0.17834729138931235,0.011514226829535802,0.08347282361443921,0.23994003398655941,0.10886562839207052,0.12586410810602539,0.0745453263842998,0.3159010331170449
